0.0 0
1.20015 5360
1.40081 5896
1.40176 6432
1.4027 6968
1.40365 7504
1.40459 8040
1.60147 8576
1.60242 9112
1.60336 9648
1.6043 10184
1.60525 10720
1.60619 11256
1.60714 11792
1.80213 12328
1.80307 12864
1.80402 13400
1.80496 13936
1.80591 14472
1.8078 13936
2.00468 13668
2.00516 13400
2.00563 13132
2.0061 12864
2.00657 12596
2.00704 12328
2.00752 12060
2.00799 11792
2.00846 11524
2.00893 11256
2.0094 10988
2.00988 10720
2.01035 10452
2.01081 6700
2.01081 6742
2.01176 6784
2.0127 6826
2.01364 6868
2.01459 6909
2.20393 6950
2.20487 6991
2.20676 7032
2.20865 7072
2.21053 7112
2.21572 7152
2.40506 7192
2.406 7231
2.40742 7270
2.4093 7309
2.41119 7348
2.41638 7387
2.60572 7425
2.60855 6432
2.80639 6164
2.80686 5896
2.80781 5092
2.80828 4824
2.80876 4556
2.80922 4288
2.81064 4020
2.81111 3752
2.81252 3484
2.813 2948
3.00894 3045
3.01177 3139
3.20818 3230
3.21243 3318
3.40884 3404
3.40979 3488
3.41356 3570
3.60997 3650
3.61092 3728
3.61469 3805
3.8111 3880
3.81205 3954
3.81582 4026
4.01176 4097
4.01271 4167
4.01647 4235
4.21242 4302
4.21336 4368
4.21713 4433
4.41308 4497
4.41402 4560
4.41497 4623
4.41826 4685
4.61421 4746
4.61515 4806
4.6161 4865
4.61939 4924
4.81534 4982
4.81628 5039
4.81723 5096
4.82005 5152
5.016 5207
5.01694 5262
5.01788 5316
5.02071 5370
5.21666 5423
5.2176 5475
5.21854 5527
5.22137 5578
5.22231 5629
5.41779 5680
5.41873 5730
5.41967 5780
5.4225 5829
5.42344 5878
5.61892 5926
5.61986 5974
5.6208 6022
5.62363 6069
5.62457 6116
5.82005 6162
5.82099 6208
5.82193 6254
5.82429 6299
5.82523 6344
6.0207 6389
6.02165 6433
6.02259 6477
6.02494 6521
6.02589 6565
6.22136 6608
6.22231 6651
6.22325 6694
6.22419 6736
6.22607 6778
6.22702 6820
6.42249 6862
6.42344 6903
6.42438 6944
6.42532 6985
6.4272 7026
6.42815 7066
6.62362 7106
6.62457 7146
6.62551 7186
6.62645 7225
6.62786 7264
6.62881 7303
6.82428 7342
6.82523 7381
6.82617 7419
6.82711 7457
6.82852 7495
6.82947 7533
7.02494 7571
7.02588 7608
7.02683 7645
7.02777 7682
7.02918 7719
7.03012 7756
7.03107 7793
7.22607 7829
7.22701 7865
7.22796 7901
7.2289 7937
7.23031 7973
7.23125 8009
7.2322 8044
7.4272 8079
7.42814 8114
7.42909 8149
7.43003 8184
7.43144 8219
7.43238 8253
7.43333 8287
7.62786 8321
7.6288 8355
7.62975 8389
7.63069 8423
7.6321 8457
7.63304 8490
7.63399 8523
7.82852 8556
7.82946 8589
7.8304 8622
7.83135 8655
7.83276 8688
7.8337 8721
7.83464 8753
8.02917 8785
8.03012 8817
8.03106 8849
8.03201 8881
8.03295 8913
8.03389 8945
8.22985 8040
8.23079 7504
8.23315 7236
8.23362 6968
8.2341 6700
8.23457 6432
8.23504 6164
8.23552 5896
8.23599 5628
8.43051 5360
8.43099 5092
8.43193 4824
8.4324 4556
8.43287 3752
9.43051 536
10.0318 1072
10.233 1608
10.4341 2144
10.4341 2278
10.6346 2404
10.6352 2523
10.8352 2636
10.8364 2744
11.0364 2848
11.0375 2948
11.237 3045
11.2381 3139
11.4377 3230
11.4388 3318
11.6383 3404
11.6393 3488
11.6402 3570
11.8395 3650
11.8404 3728
11.8413 3805
12.0406 3880
12.0415 3954
12.0425 4026
12.2412 4097
12.2422 4167
12.2431 4235
12.4419 4302
12.4428 4368
12.4438 4433
12.6426 4497
12.6435 4560
12.6444 4623
12.6454 4685
12.8437 4746
12.8446 4806
12.8456 4865
12.8465 4924
13.0448 4982
13.0458 5039
13.0467 5096
13.0477 5152
13.2455 5207
13.2464 5262
13.2474 5316
13.2483 5370
13.4461 5423
13.4471 5475
13.448 5527
13.449 5578
13.4499 5629
13.6473 5680
13.6482 5730
13.6492 5780
13.6501 5829
13.651 5878
13.8484 5926
13.8493 5974
13.8503 6022
13.8512 6069
13.8522 6116
14.0495 6162
14.0505 6208
14.0514 6254
14.0524 6299
14.0533 6344
14.2502 6389
14.2511 6433
14.2521 6477
14.253 6521
14.254 6565
14.4508 6608
14.4518 6651
14.4527 6694
14.4537 6736
14.4546 6778
14.4556 6820
14.652 6862
14.6529 6903
14.6539 6944
14.6548 6985
14.6558 7026
14.6567 7066
14.8531 7106
14.8541 7146
14.855 7186
14.8559 7225
14.8569 7264
14.8578 7303
15.0538 7342
15.0547 7381
15.0557 7419
15.0566 7457
15.0575 7495
15.0585 7533
15.2544 7571
15.2554 7608
15.2563 7645
15.2573 7682
15.2582 7719
15.2591 7756
15.2601 7793
15.4556 7829
15.4565 7865
15.4574 7901
15.4584 7937
15.4593 7973
15.4603 8009
15.4612 8044
15.6567 8079
15.6576 8114
15.6586 8149
15.6595 8184
15.6605 8219
15.6614 8253
15.6623 8287
15.8573 8321
15.8583 8355
15.8592 8389
15.8602 8423
15.8611 8457
15.8621 8490
15.863 8523
16.058 8556
16.0589 8589
16.0599 8622
16.0608 8655
16.0618 8688
16.0627 8721
16.0637 8753
16.2587 8785
16.2596 8817
16.2605 8849
16.2615 8881
16.2624 8913
16.2634 8945
16.2643 8977
16.2653 9009
16.4598 9040
16.4607 9071
16.4617 9102
16.4626 9133
16.4636 9164
16.4645 9195
16.4655 9226
16.4664 9257
16.6609 9288
16.6619 9318
16.6628 9348
16.6638 9378
16.6647 9408
16.6656 9438
16.6666 9468
16.6675 9498
16.8616 9528
16.8625 9558
16.8635 9588
16.8644 9617
16.8654 9646
16.8663 9675
16.8672 9704
16.8682 9733
17.0622 9762
17.0632 9791
17.0641 9820
17.0651 9849
17.066 9878
17.067 9907
17.0679 9935
17.0688 9963
17.0698 9991
17.2634 10019
17.2643 10047
17.2653 10075
17.2662 10103
17.2671 10131
17.2681 10159
17.269 10187
17.27 10215
17.2709 10243
17.4645 10271
17.4654 10298
17.4664 10325
17.4673 10352
17.4683 10379
17.4692 10406
17.4702 10433
17.4711 10460
17.472 10487
17.6652 10514
17.6661 10541
17.667 10568
17.668 10595
17.6689 10622
17.6699 10649
17.6708 10675
17.6718 10701
17.6727 10727
17.8658 10753
17.8668 10779
17.8677 10805
17.8686 10831
17.8696 10857
17.8705 10883
17.8715 10909
17.8724 10935
17.8734 10961
17.8743 10987
18.0669 11013
18.0679 11039
18.0688 11065
18.0698 11090
18.0707 11115
18.0717 11140
18.0726 11165
18.0735 11190
18.0745 11215
18.0754 11240
18.2681 11265
18.269 11290
18.27 11315
18.2709 11340
18.2718 11365
18.2728 11390
18.2737 11415
18.2747 11440
18.2756 11465
18.2766 11490
18.4692 11515
18.4701 11539
18.4711 11563
18.472 11587
18.473 11611
18.4739 11635
18.4749 11659
18.4758 11683
18.4768 11707
18.4777 11731
18.6699 11755
18.6708 11779
18.6717 11803
18.6727 11827
18.6736 11851
18.6746 11875
18.6755 11899
18.6765 11923
18.6774 11947
18.6784 11971
18.8705 11994
18.8715 12017
18.8724 12040
18.8734 12063
18.8743 12086
18.8752 12109
18.8762 12132
18.8771 12155
18.8781 12178
18.879 12201
18.88 12224
19.0716 12247
19.0726 12270
19.0735 12293
19.0745 12316
19.0754 12339
19.0764 12362
19.0773 12385
19.0783 12408
19.0792 12431
19.0801 12454
19.0811 12477
19.2728 12500
19.2737 12522
19.2747 12544
19.2756 12566
19.2766 12588
19.2775 12610
19.2784 12632
19.2794 12654
19.2803 12676
19.2813 12698
19.2822 12720
19.4734 12742
19.4744 12764
19.4753 12786
19.4763 12808
19.4772 12830
19.4782 12852
19.4791 12874
19.48 12896
19.481 12918
19.4819 12940
19.4829 12962
19.6741 12984
19.675 13006
19.676 13028
19.6769 13050
19.6779 13072
19.6788 13093
19.6798 13114
19.6807 13135
19.6816 13156
19.6826 13177
19.6835 13198
19.6845 13219
19.8752 13240
19.8762 13261
19.8771 13282
19.8781 13303
19.879 13324
19.8799 13345
19.8809 13366
19.8818 13387
19.8828 13408
19.8837 13429
19.8847 13450
19.8856 13471
