50ms 0 733248 0.733248
100ms 0 551572 0.551572
150ms 0 457688 0.457688
300ms 0 260214 0.260214
100ms 0 551572 0.551572
150ms 0 457688 0.457688
50ms 0 733248 0.733248
250ms 0 344845 0.344845
200ms 0 407134 0.407134
