1e-04 0 120290 0.12029
1e-04 1 85534.3 0.0855343
5e-04 0 20988.6 0.0209886
5e-04 1 16474.9 0.0164749
1e-03 0 9704.42 0.00970442
1e-03 1 7673.26 0.00767326
5e-05 0 189800 0.1898
5e-05 1 172197 0.172197
1e-05 0 372379 0.372379
1e-05 1 475065 0.475065
