1e-03 0 5642.11 0.00564211
1e-03 1 9027.37 0.00902737
1e-04 0 79215.2 0.0792152
1e-04 1 45813.9 0.0458139
5e-04 0 14669.5 0.0146695
5e-04 1 18506.1 0.0185061
1e-05 0 164072 0.164072
1e-05 1 293164 0.293164
5e-05 0 89370.9 0.0893709
5e-05 1 71316.2 0.0713162
